pk_id_innovation_info,version,date_from,date_to,project_innovation_id,"title","narrative","evidence_link","gender","youth","pdf","pk",number_of_innovations
447,1,1900-01-01 00:00:00,2200-01-01 00:00:00,164,"Project-Level Women’s Empowerment in Agriculture Index (pro-WEAI),  a new survey-based index for measuring empowerment, agency, and inclusion of women in the agriculture sector","GAAP2 provides a platform for developing and piloting a project-level version of the Women’s Empowerment in Agriculture Index, or pro-WEAI, which will consist of a refined, tested, minimal set of core indicators of women’s empowerment in agriculture, accompanied by additional modules adaptable to the needs of specific projects.","http://weai.ifpri.info/2018/04/16/pro-weai-a-new-tool-for-measuring-womens-empowerment-in-agricultural-development-projects/","2 - Principal objective","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=164&phaseID=14","164_14",1
448,1,1900-01-01 00:00:00,2200-01-01 00:00:00,165,"Food safety technology: insecticide treated nets for reducing flies in wet markets","Piloting the impact of insecticide-treated material to reduce flies among pork outlets in Kampala, Uganda. ","http://hdl.handle.net/10568/80969","? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=165&phaseID=14","165_14",1
449,1,1900-01-01 00:00:00,2200-01-01 00:00:00,166,"Food safety technology for waste storage (brick vault with 100 kg capacity, and metal cover for human faeces) in order to assess effectiveness in killing human worm eggs","Piloting an experimental excreta storage system in Vietnam","http://hdl.handle.net/10568/78162  ","? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=166&phaseID=14","166_14",1
450,1,1900-01-01 00:00:00,2200-01-01 00:00:00,167,"Food safety technology for kernel sorting. The innovation is a mathematical model, relating reflectance of mycotoxin on corn kernels to detect and remove contaminated  kernels (usable in food processing)","Piloting multi-spectral kernel sorting to reduce aflatoxins and fumonisins in Kenyan maize","http://hdl.handle.net/10568/80020","? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=167&phaseID=14","167_14",1
451,1,1900-01-01 00:00:00,2200-01-01 00:00:00,168,"Surveillance tool for Food Borne Diseases (FBD): time series analysis to detect farm-level outbreaks of swine echinococcosis during meat inspections","Piloting of time series analysis based on two-part models for excessive zero count data to detect farm-level outbreaks of swine echinococcosis during meat inspections","http://hdl.handle.net/10568/90647","? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=168&phaseID=14","168_14",1
452,1,1900-01-01 00:00:00,2200-01-01 00:00:00,169,"Food safety technology: genetic resistance to Aspergillus flavus & fertilizer application","Research on potential of using host plant resistance, nitrogen and phosphorus fertilizers for reduction of Aspergillus flavus colonization and aflatoxin accumulation in maize in Tanzania","http://hdl.handle.net/10568/78201","? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=169&phaseID=14","169_14",1
453,1,1900-01-01 00:00:00,2200-01-01 00:00:00,170,"Research tool: metagenomics (of 4 communities, 2 in districts in Tanzania and 2 in Uganda) for improving food safety","Metagenomics in food safety: What's the added value? Case studies from the livestock sector in Tanzania and Uganda","http://hdl.handle.net/10568/89560","? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=170&phaseID=14","170_14",1
454,1,1900-01-01 00:00:00,2200-01-01 00:00:00,171,"Research tool: System dynamics model of value chain interventions targeting food safety and animal health in smallholder pig value chains","Systems approaches for value chain interventions targeting food safety and animal health in smallholder pig value chains","http://hdl.handle.net/10568/90979","? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=171&phaseID=14","171_14",1
455,1,1900-01-01 00:00:00,2200-01-01 00:00:00,172,"Research and policy tools: The adaptation is a synthesis of food safety metrics, mainly used in high income countries, and recommendation for their adaptation to LMICs","Food safety metrics relevant to low and middle income countries","http://hdl.handle.net/10568/89032","? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=172&phaseID=14","172_14",1
456,1,1900-01-01 00:00:00,2200-01-01 00:00:00,174,"Research and policy tool: Health impact assessment tool for health risks assiociated with agricultural waste recovery programmes","Assessing potential health impacts of waste recovery and reuse business models in Hanoi, Vietnam","http://hdl.handle.net/10568/77001  ","? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=174&phaseID=14","174_14",1
457,1,1900-01-01 00:00:00,2200-01-01 00:00:00,175,"Multi-sectoral taskforce on food safety","A4NH scientists contributed to a range of initiatives which have supported a shift in food safety policy and implementation. One of the most effective initiatives was the National Food Safety Risk Assessment Taskforce. ","https://asia.ilri.org/2017/08/10/policy-dialogue-to-enhance-inclusive-policies-in-vietnams-smallholder-pig-sector/","? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=175&phaseID=14","175_14",1
458,1,1900-01-01 00:00:00,2200-01-01 00:00:00,176,"Development intervention: Pig diets for human nutrition and gender equity","Pilots on impact of individual nursery and finisher Ugandan pigs fed a commercial diet, a forage-based diet, or a silage-based diet and men and women farmers’ perceptions of adopting improved diets for pigs in Uganda: decision‑making, income allocation, and intra‑household strategies that mitigate relative disadvantage","http://hdl.handle.net/10568/82604","? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=176&phaseID=14","176_14",1
459,1,1900-01-01 00:00:00,2200-01-01 00:00:00,177,"Research and policy tool: Risk assessment for food transmitted disease","Assessing the potential role of pigs in the epidemiology of Ebola virus in Uganda","http://hdl.handle.net/10568/68299","? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=177&phaseID=14","177_14",1
460,1,1900-01-01 00:00:00,2200-01-01 00:00:00,178,"Research and policy tools: Research tool conceptual framework","Where food safety meets nutrition outcomes in livestock and fish value chains: a conceptual approach","http://hdl.handle.net/10568/83357","? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=178&phaseID=14","178_14",1
461,1,1900-01-01 00:00:00,2200-01-01 00:00:00,179,"Development intervention: guidance for program planning","Harnessing the potential of livestock to improve nutrition of vulnerable populations: Technical guidance for program planning","http://hdl.handle.net/10568/81027 ",,,"https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=179&phaseID=14","179_14",1
462,1,1900-01-01 00:00:00,2200-01-01 00:00:00,180,"AMUSE tool (to test Knowledge Attitudes and Practice - KAP - around antimicrobial use)","Piloting a tool for assessing KAP in antimicrobial use",,"? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=180&phaseID=14","180_14",1
463,1,1900-01-01 00:00:00,2200-01-01 00:00:00,182,"Surveillance tool for improving disease control: Predictive mapping for climate-sensitive diseases in Vietnam","Collection of tools for predictive mapping on climatic sensitive diseases including: dengue in Vietnam","http://hdl.handle.net/10568/91030","? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=182&phaseID=14","182_14",1
464,1,1900-01-01 00:00:00,2200-01-01 00:00:00,183,"Research tool: models for Rift Valley Fever","Spatial, seasonal and climatic predictive models of Rift Valley fever disease across Africa","http://hdl.handle.net/10568/81469","? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=183&phaseID=14","183_14",1
465,1,1900-01-01 00:00:00,2200-01-01 00:00:00,184,"Risk Mapping tools: Predictive mapping based on routine surveillance data on dengue","Predictive mapping based on routine surveillance data: Lessons from dengue risk mapping in Vietnam","http://hdl.handle.net/10568/89946","? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=184&phaseID=14","184_14",1
466,1,1900-01-01 00:00:00,2200-01-01 00:00:00,185,"Research and policy tool: One Health Economics (linking animal and human health)","One Health economics to confront disease threats","http://hdl.handle.net/10568/89117","? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=185&phaseID=14","185_14",1
467,1,1900-01-01 00:00:00,2200-01-01 00:00:00,186,"Training material on reducing agriculturally-associated disease risks for farmer field schools (FFS)","Training material for farmer field schools (FFS) on reduced Anopheles development in rice fields, RVF and brucellosis",,"? - Too early to tell","? - Too early to tell","https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=186&phaseID=14","186_14",1
468,1,1900-01-01 00:00:00,2200-01-01 00:00:00,188,"BrAPI - Application programming interface (API) used by RTB breeding community to exchange data","BrAPI - Application programming interface (API) for breeding RTB community",,,,"https://marlo.cgiar.org/summaries/RTB/projectInnovationSummary.do?innovationID=188&phaseID=256","188_256",1
469,1,1900-01-01 00:00:00,2200-01-01 00:00:00,189,"Genetic markers to assist selection of potato leafroll virus (PLRV) resistant varieties","Breeder-ready markers for leaf blight and virus resistance in potato",,,,"https://marlo.cgiar.org/summaries/RTB/projectInnovationSummary.do?innovationID=189&phaseID=256","189_256",1
470,1,1900-01-01 00:00:00,2200-01-01 00:00:00,190,"Positive selection to improve on-farm seed potato management","Positive selection to improve on-farm seed potato management",,,,"https://marlo.cgiar.org/summaries/RTB/projectInnovationSummary.do?innovationID=190&phaseID=256","190_256",1
471,1,1900-01-01 00:00:00,2200-01-01 00:00:00,191,"Varieties for mid altitude, humid subtropical agro-ecologies in Sub-Saharan Africa (SSA), focusing on heat tolerance, late blight and virus resistance - Climate smart mid altitude potato","Varieties for mid altitude, humid subtropical agro-ecologies in SSA, focusing on heat tolerance, late blight and virus resistance

Climate smart mid altitude potato
",,,,"https://marlo.cgiar.org/summaries/RTB/projectInnovationSummary.do?innovationID=191&phaseID=256","191_256",1
