pk_melia_info,version,date_from,date_to,"pk",id,"title","description","commissioning_study","melia_publications","link"
222,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3057_152",3057,"WHEAT Agri-food Systems and plant health-related synthesis/learning products for foresight and targeting","By linking crop models with economic models and approaches, crop model outputs can be used as inputs into socioeconomic modeling efforts for priority setting and policy advice. This review covers global modeling efforts, using the IMPACT model to farm household bio‐economic models, for assessing the potential impact of new technologies on farming systems and livelihoods. The value of crop model outputs, and underpinning crop science knowledge and data, is greatly enhanced by adding the socioeconomic context. There is a clear distinction between foresight and ex‐ante impact assessment. Amongst the wide variety of topics that can be addressed with bio‐economic modeling approaches, climate change is arguably the most noteworthy.","CRP WHEAT","https://doi.org/10.1002/csc2.20114","https://marlo.cgiar.org/projects/Wheat/studySummary.do?studyID=3057&cycle=Reporting&year=2020"
223,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3061_152",3061,"Collaborative analysis of gender norms and wheat agriculture in patriarchal contexts in Afghanistan, Ethiopia and Pakistan","Building on other recent studies investigating (enabling environments for) women’s empowerment. Social norms that encapsulate men as farmers and women as homemakers conflict with the reality that women are workers and decision makers in wheat production systems (Farnworth et al. 2020). Changes in perceptions and norms around farming actors would potentially change the dynamics of household decision making, leading to adoption of new agricultural technologies.","CRP WHEAT","https://doi.org/10.1057/s41287-020-00281-0
https://doi.org/10.1080/02255189.2019.1650332 ","https://marlo.cgiar.org/projects/Wheat/studySummary.do?studyID=3061&cycle=Reporting&year=2020"
224,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3067_152",3067,"International expert workshop on improving CIMMYT breeding methodologies","Accelerating Genetic Gains for Maize and Wheat (AG2MW) international expert panel workshop participants (Mexico, Jan 28-30, 2020)  discussed key considerations for successful changes in CIMMYT Wheat breeding program, changes to the breeding scheme, the future role of genomic selection/prediction. Conclusions and recommendations flowed into detailed AGG project design and work planning. Internal documentation only. ","CIMMYT and ICARDA","https://www.cimmyt.org/news/cimmyt-scientists-join-fellow-experts-in-san-diego-for-worlds-largest-plant-and-animal-genomics-conference/ 
","https://marlo.cgiar.org/projects/Wheat/studySummary.do?studyID=3067&cycle=Reporting&year=2020"
225,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3068_152",3068,"Synthesis and lessons learned from innovation hub approaches in South Asia, including their scaling potential","Developing and documenting key learnings about scaling pathways for Conservation Agriculture for Sustainable Intensification technologies and methods in South Asian countries, based on multiple programs and projects' experiences (e.g. csisa.org, bisa.org), as well as re-thinking adoption dynamics (e.g.technological change as a complex sociotechnical reconfiguration, situated in time and space). Ongoing learning process.","CIMMYT","https://www.cimmyt.org/publications/new-publication-scaling-agricultural-mechanization-services-in-smallholder-farming-systems/
https://www.cimmyt.org/news/are-solar-powered-irrigation-systems-scalable/
https://doi.org/10.1177%2F0030727019864978","https://marlo.cgiar.org/projects/Wheat/studySummary.do?studyID=3068&cycle=Reporting&year=2020"
226,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3069_152",3069,"Refine country collaboration methodology, Integrated Agri-food Systems Initiative (IASI) approach in Mexico and Colombia.","Further develop and document the Integrated Agri-food Systems Initiative (IASI) approach, based on Maize for Mexico and Maize for Columbia stakeholder engagement experiences. Building on diverse existing data resources and leveraging situation analysis, modeled predictions, and scenarios, this holistic, multi-sector methodology synchronizes public and private action at the national level toward sustainable, equitable, and inclusive agri-food systems. Culminates in collectively agreed strategies and multi-partner tactical plans, fosters mindset shifts and stakeholder consensus on sustainable and scalable innovations that respond to real dynamics in complex agri-food systems. Paper will be published in 2021.","CIMMYT","https://repository.cimmyt.org/handle/10883/20219
https://repository.cimmyt.org/handle/10883/20218","https://marlo.cgiar.org/projects/Wheat/studySummary.do?studyID=3069&cycle=Reporting&year=2020"
227,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3070_152",3070,"Multi-criteria approaches for better targeting and enhanced adoption of technologies in South Asia, SSA & other regions","Examine prospects of the smallholder production systems in South Asia, SSA & other regions to adapt to climatic variability to minimize the negative impacts of climate change on food systems; understand macro- and micro-level factors that drive change in farming systems and communities; why farmers use few adaptation measures, in light of the existing barriers and policy setup. Institutional change and flexibility to enable adaptation are a key challenge ...; further develop FARMDesign model and methodologies to assist in designing and implementing change at farm level. ","CRP","https://doi.org/10.1007/s10668-019-00414-4 
https://doi.org/10.1038/s41893-020-0500-2
https://doi.org/10.1016/j.agsy.2019.102695
https://doi.org/10.1080/20421338.2019.1694780 
https://doi.org/10.1016/j.agsy.2020.102942","https://marlo.cgiar.org/projects/Wheat/studySummary.do?studyID=3070&cycle=Reporting&year=2020"
228,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3071_152",3071,"Multi-partner scaling conference and CGIAR Scaling Expert Network meeting","Bring together several international networks working on scaling approaches, including Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ)-funded CGIAR Scaling Experts network. Postponed into 2021 due to Covid19 crisis. To increase impact opportunities from projects, topics of discussion and workshops will consider (i) Exchange lessons on scaling positive impacts of innovations and programs around the world; (ii) Discuss ways of mainstreaming scaling in donor, research and development organizations; (iii)Reach a common understanding of the status of the art and science of scaling; (iv) Strengthen the network of experts in scaling, agriculture and rural development.
 ","GIZ Scaling Task Force, CIMMYT","https://www.cimmyt.org/events/the-art-and-science-of-scaling-impact-for-smallholder-agriculture/
https://www.cimmyt.org/work/sustainable-intensification/scaling/","https://marlo.cgiar.org/projects/Wheat/studySummary.do?studyID=3071&cycle=Reporting&year=2020"
229,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3073_147",3073,"Analysis of CGIAR 2018 policy contributions","The purpose of this study, which mainly uses information included in CGIAR Research Programs and Platforms’ 2018 annual reports and consolidated database, is to assess CGIAR policy contributions across thematic and geographical areas and to identify ways to strengthen collaborations.","PIM, SMO","https://ebrary.ifpri.org/digital/collection/p15738coll2/id/134373","https://marlo.cgiar.org/projects/PIM/studySummary.do?studyID=3073&cycle=Reporting&year=2020"
230,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3075_147",3075,"Review of the contributions of PIM-funded research on resource tenure and governance to policy and program decision making","This external evaluation (qualitative study relying on a desk review, surveys and interviews) aims to identify successes, outcomes and impacts from PIM’s Flagship 5 research as well as missed opportunities, with a view to strengthening this type of research in One CGIAR.","PIM",,"https://marlo.cgiar.org/projects/PIM/studySummary.do?studyID=3075&cycle=Reporting&year=2020"
231,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3076_147",3076,"Contribution of social accounting matrices‘ databases, economy-wide tools and outputs to policy and program decision making","This study identifies users of PIM-funded national economywide data (social accounting matrices), modeling tools and publications and follows up with them through surveys and interviews to document the use of these products for research, decision making and other outcomes.","PIM","https://ebrary.ifpri.org/digital/collection/p15738coll2/id/134310","https://marlo.cgiar.org/projects/PIM/studySummary.do?studyID=3076&cycle=Reporting&year=2020"
232,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3077_147",3077,"Impact assessment of Ethiopia’s Direct Seed Marketing program","This study uses existing data from IFPRI-Agricultural Transformation Agency household surveys to assess the effects of Direct Seed Marketing (DSM) on access to quality seeds, on-farm productivity and market participation of smallholders. Earlier PIM studies contributed to the decision to scale up this program.","PIM","https://ebrary.ifpri.org/digital/collection/p15738coll2/id/134247","https://marlo.cgiar.org/projects/PIM/studySummary.do?studyID=3077&cycle=Reporting&year=2020"
233,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3080_148",3080,"Outcome evaluation: two/three further topics to be confirmed","Due to COVID-19-related travel restrictions, the remaining outcome evaluations were cancelled","WLE",,"https://marlo.cgiar.org/projects/WLE/studySummary.do?studyID=3080&cycle=Reporting&year=2020"
234,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3081_148",3081,"Annual WLE Reflection Workshop","Due to COVID-19-related travel restrictions, the remaining outcome evaluations were cancelled ","WLE",,"https://marlo.cgiar.org/projects/WLE/studySummary.do?studyID=3081&cycle=Reporting&year=2020"
235,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3169_146",3169,"Gender equality outcomes from Rwanda Climate Services for Agriculture project","This report presents results from a qualitative evaluation of the Rwanda Climate Services for Agriculture project, carried out in October of 2019. Data collection was carried out via qualitative methods, including focus group discussions and key informant interviews. Results show that both women and men, with little variation among treatment categories, report using similar channels for accessing weather and climate information. The project may have contributed to gender-specific benefits favoring women. Women who had participated in project interventions reported benefits including increased ability to cope and increased confidence in planning more substantially in comparison to women who had not.","CCAFS","https://hdl.handle.net/10568/109139","https://marlo.cgiar.org/projects/CCAFS/studySummary.do?studyID=3169&cycle=Reporting&year=2020"
