pk_id_altmetrics_info,version,date_from,date_to,id,"title","journal_title","author",publication_date,"doi","detail_url","image_url",last_updated
2044,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2044,"The (Arab) Agricultural Investment for Development Analyzer (AIDA): An innovative tool for evidence-based planning",,"Research Institute (IFPRI), International Food Policy",2018-01-01 00:00:00,"10.2499/1024319809","http://www.altmetric.com/details/34523430","https://badges.altmetric.com/?size=64&score=14&types=bbbbtttt",2020-05-25 00:01:06
2045,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2045,"Building evidence for policy and program action for nutrition in Ghana",,"Research Institute (IFPRI), International Food Policy",2018-01-01 00:00:00,"10.2499/1037800846","http://www.altmetric.com/details/43175869","https://badges.altmetric.com/?size=64&score=9&types=bbbttttt",2020-05-25 00:01:06
2046,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2046,"Night light intensity and women’s body weight: Evidence from Nigeria","Economics & Human Biology","Kibrom A. Abay;Mulubrhan Amare",2018-09-01 00:00:00,"10.1016/j.ehb.2018.09.001","http://www.altmetric.com/details/50535485","https://badges.altmetric.com/?size=64&score=9&types=btttttff",2020-05-25 00:01:06
2047,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2047,"Farm households in Egypt: A typology for assessing vulnerability to climate change",,"Nin-Pratt, Alejandro;ElDidi, Hagar;Breisinger, Clemens",2018-01-01 00:00:00,,"http://www.altmetric.com/details/48086554","https://badges.altmetric.com/?size=64&score=9&types=bbbbtttt",2020-05-25 00:03:53
2048,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2048,"Grain price seasonality in Kebbi state, Nigeria",,"Research Institute (IFPRI), International Food Policy",2018-01-01 00:00:00,"10.2499/1041943689","http://www.altmetric.com/details/46592122","https://badges.altmetric.com/?size=64&score=9&types=bbbbtttt",2020-05-25 00:01:06
2049,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2049,"Agriculture support services in Malawi: Direct effects, complementarities, and time dynamics",,"Research Institute (IFPRI), International Food Policy",2018-01-01 00:00:00,"10.2499/1037800842","http://www.altmetric.com/details/41360550","https://badges.altmetric.com/?size=64&score=9&types=bbbbtttt",2020-05-25 00:01:06
2050,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2050,"A hybrid approach to decolonize formal water law in Africa",,"van Koppen, B.;Schreiner, B.",2018-01-01 00:00:00,"10.5337/2018.219","http://www.altmetric.com/details/50463061","https://badges.altmetric.com/?size=64&score=8&types=tttttttt",2020-05-25 00:01:06
2051,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2051,"Changing gender roles in agriculture? Evidence from 20 years of data in Ghana","Agricultural Economics","Isabel Lambrecht;Monica Schuster;Sarah Asare Samwini;Laura Pelleriaux",2018-09-20 00:00:00,"10.1111/agec.12453","http://www.altmetric.com/details/49547639","https://badges.altmetric.com/?size=64&score=8&types=tttttttt",2020-05-25 00:01:06
2052,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2052,"Developments in Variable Renewable Energy and Implications for Developing Countries","Current Sustainable/Renewable Energy Reports","Channing Arndt;Faaiqa Hartley;Gregory Ireland;Kristi Mahrt;Bruno Merven;Jarrad Wright",2018-10-31 00:00:00,"10.1007/s40518-018-0121-9","http://www.altmetric.com/details/53191864","https://badges.altmetric.com/?size=64&score=8&types=bbbbtttt",2020-05-25 00:01:07
2053,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2053,"Transforming agriculture for improving food and nutrition security among Nigerian farm households",,"Ecker, Olivier;Hatzenbuehler, Patrick L.;Mahrt, Kristi",2018-01-01 00:00:00,,"http://www.altmetric.com/details/52091226","https://badges.altmetric.com/?size=64&score=6&types=bbbbbbbb",2020-05-25 00:05:02
2054,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2054,"Synopsis: Cost and policy determinants of features of tractor markets in Nigeria: Case studies of tractor sellers in Kaduna state and tractor owners in Benue state",,"Hatzenbuehler, Patrick L.;Takeshima, Hiroyuki;Edeh, Hyacinth;Lawal, Akeem",2018-01-01 00:00:00,,"http://www.altmetric.com/details/51597049","https://badges.altmetric.com/?size=64&score=6&types=bbbbbbbb",2020-05-25 00:06:42
2055,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2055,"Synopsis: Grain storage and marketplace characteristics in Kebbi state, Nigeria",,"Hatzenbuehler, Patrick L.;Mavrotas, George;Maikasuwa, Mohammed Abubakar;Aliyu, Abdulrahaman;Bashir, Amina",2018-01-01 00:00:00,,"http://www.altmetric.com/details/51581282","https://badges.altmetric.com/?size=64&score=6&types=bbbbbbbb",2020-05-25 00:03:41
2056,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2056,"Synopsis: Effects of agricultural mechanization on economies of scope in crop production in Nigeria",,"Takeshima, Hiroyuki;Hatzenbuehler, Patrick L.;Edeh, Hyacinth",2018-01-01 00:00:00,,"http://www.altmetric.com/details/51536698","https://badges.altmetric.com/?size=64&score=6&types=bbbbbbbb",2020-05-25 00:06:23
2057,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2057,"Grain storage and marketplace characteristics in Kebbi State, Nigeria",,"Hatzenbuehler, Patrick L.;Mavrotas, George;Maikasuwa, Mohammed Abubakar;Aliyu, Abdulrahaman;Bashir, Amina",2018-01-01 00:00:00,,"http://www.altmetric.com/details/50856345","https://badges.altmetric.com/?size=64&score=6&types=bbbbbbbb",2020-05-25 00:03:41
2058,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2058,"Building resilient food systems: An analytical review",,"Iyappan, Karunya;Babu, Suresh Chandra",2018-01-01 00:00:00,,"http://www.altmetric.com/details/50856343","https://badges.altmetric.com/?size=64&score=6&types=bbbbbbbb",2020-05-25 00:05:05
2059,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2059,"Insights on the rapid adoption of Pusa 1121 basmati variety in North India",,"Joshi, Kuhu;Joshi, Pramod Kumar;Khan, Md. Tajuddin;Kishore, Avinash",2018-01-01 00:00:00,,"http://www.altmetric.com/details/48086584","https://badges.altmetric.com/?size=64&score=6&types=bbbbbbbb",2020-05-25 00:06:47
2060,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2060,"Overview of the evolution of agricultural mechanization in Nigeria",,"Takeshima, Hiroyuki;Lawal, Akeem",2018-01-01 00:00:00,,"http://www.altmetric.com/details/47661731","https://badges.altmetric.com/?size=64&score=6&types=bbbbbbbb",2020-05-25 00:07:04
2061,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2061,"Assessing quality attributes that drive preference and consumption of local rice in Ghana",,"Research Institute (IFPRI), International Food Policy",2018-01-01 00:00:00,"10.2499/1041943683","http://www.altmetric.com/details/46592290","https://badges.altmetric.com/?size=64&score=6&types=bbbbbbbb",2020-05-25 00:01:07
2062,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2062,"Impact of contract farming on yield, costs and profitability in low-value crop: evidence from a low-income country","Australian Journal of Agricultural & Resource Economics","Ashok K. Mishra;Anjani Kumar;Pramod K. Joshi;Alwin D'Souza",2018-07-05 00:00:00,"10.1111/1467-8489.12268","http://www.altmetric.com/details/46592257","https://badges.altmetric.com/?size=64&score=8&types=bbbbtttt",2020-05-25 00:01:07
2063,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2063,"The evolving livestock sector in Ethiopia: Growth by heads, not by productivity",,"Bachewe, Fantu Nisrane;Minten, Bart;Tadesse, Fanaye;Taffesse, Alemayehu Seyoum",2018-01-01 00:00:00,,"http://www.altmetric.com/details/46592120","https://badges.altmetric.com/?size=64&score=6&types=bbbbbbbb",2020-05-25 00:04:02
2064,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2064,"Does contract farming improve profits and food safety? Evidence from tomato cultivation in Nepal","Journal of Agribusiness in Developing and Emerging Economies","Anjani Kumar;Devesh Roy;Gaurav Tripathi;P.K. Joshi;Rajendra P. Adhikari",2018-09-03 00:00:00,"10.1108/jadee-09-2017-0095","http://www.altmetric.com/details/46592043","https://badges.altmetric.com/?size=64&score=8&types=bbbbtttt",2020-05-25 00:01:07
2065,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2065,"Evaluating irrigation investments in Malawi: economy-wide impacts under uncertainty and labor constraints","Agricultural Economics","Franziska Schuenemann;James Thurlow;Stefan Meyer;Richard Robertson;Joao Rodrigues",2018-01-18 00:00:00,"10.1111/agec.12412","http://www.altmetric.com/details/46592042","https://badges.altmetric.com/?size=64&score=8&types=bbbbtttt",2020-05-25 00:01:07
2066,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2066,"Impacts of the 2016/17 food insecurity response program on maize prices in Malawi: Synopsis",,"Research Institute (IFPRI), International Food Policy",2018-01-01 00:00:00,"10.2499/1037800854","http://www.altmetric.com/details/43600939","https://badges.altmetric.com/?size=64&score=8&types=bbbbtttt",2020-05-25 00:01:07
2067,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2067,"Competitiveness of the Ghanaian vegetable sector: Findings from a farmer survey",,"Research Institute (IFPRI), International Food Policy",2018-01-01 00:00:00,"10.2499/1032568216","http://www.altmetric.com/details/40668523","https://badges.altmetric.com/?size=64&score=8&types=bbbbtttt",2020-05-25 00:01:07
2068,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2068,"2018 Global food policy report: Synopsis in Bengali",,"Research Institute (IFPRI), International Food Policy",2018-01-01 00:00:00,"10.2499/9780896293472","http://www.altmetric.com/details/40668444","https://badges.altmetric.com/?size=64&score=8&types=bbbbtttt",2020-05-25 00:01:07
2069,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2069,"Challenges in implementing India’s Aadhaar-enabled fertilizer management system",,"Singh, Vartika;Ward, Patrick S.",2018-01-01 00:00:00,,"http://www.altmetric.com/details/40668370","https://badges.altmetric.com/?size=64&score=8&types=bbbbtttt",2020-05-25 00:05:02
2070,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2070,"Cereal consumption and marketing responses by rural smallholders under rising cereal prices","Journal of Agribusiness in Developing and Emerging Economies","Khondoker Abdul Mottaleb;Dil Bahadur Rahut",2018-09-03 00:00:00,"10.1108/jadee-09-2017-0088","http://www.altmetric.com/details/48086542","https://badges.altmetric.com/?size=64&score=10&types=mmmmtttt",2020-05-25 00:01:07
2071,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2071,"Cities and agricultural transformation in Africa: Evidence from Ethiopia","World Development","Joachim Vandercasteelen;Seneshaw Tamru Beyene;Bart Minten;Johan Swinnen",2018-05-01 00:00:00,"10.1016/j.worlddev.2017.10.032","http://www.altmetric.com/details/30777628","https://badges.altmetric.com/?size=64&score=7&types=tttttttt",2020-05-25 00:01:07
2072,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2072,"Youth Migration and Labour Constraints in African Agrarian Households","Journal of Development Studies","Valerie Mueller;Cheryl Doss;Agnes Quisumbing",2018-02-26 00:00:00,"10.1080/00220388.2018.1430770","http://www.altmetric.com/details/34040860","https://badges.altmetric.com/?size=64&score=6&types=tttttttt",2020-05-25 00:01:08
2073,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2073,"Production Risks, Risk Preference and Contract Farming: Impact on Food Security in India","Applied Economic Perspectives & Policy","Ashok K Mishra;Anjani Kumar;Pramod K Joshi;Alwin D’Souza",2018-09-05 00:00:00,"10.1093/aepp/ppy017","http://www.altmetric.com/details/47872218","https://badges.altmetric.com/?size=64&score=6&types=tttttttt",2020-05-25 00:01:08
2074,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2074,"An overview of methods used to study the impact of climate change on agriculture in Central America and the Andean Region",,"Thomas, Timothy S.;Rodríguez, Ana María Loboguerrero;Mason-D’Croz, Daniel;Barón, Deissy Martínez",2018-01-01 00:00:00,,"http://www.altmetric.com/details/53363238","https://badges.altmetric.com/?size=64&score=6&types=bbbbbbbb",2020-05-25 00:07:15
2075,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2075,"The quality of agriculture and food security policy processes at national level in Malawi: Results from the 2017/18 Malawi Agriculture and Food Security Policy Processes Endline Survey",,"Benson, Todd;Nyirenda, Zephania;Nankhuni, Flora;Maredia, Mywish K.",2018-01-01 00:00:00,,"http://www.altmetric.com/details/53363226","https://badges.altmetric.com/?size=64&score=6&types=bbbbbbbb",2020-05-25 00:07:23
2076,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2076,"The quality of agriculture and food security policy processes at national level in Malawi: Results from the 2017/18 Malawi Agriculture and Food Security Policy Processes Endline Survey",,"Benson, Todd;Nyirenda, Zephania;Nankhuni, Flora;Maredia, Mywish K.",2018-01-01 00:00:00,,"http://www.altmetric.com/details/53363224","https://badges.altmetric.com/?size=64&score=6&types=bbbbbbbb",2020-05-25 00:05:15
2077,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2077,"Contract farming, productivity and fertilizer usage: Empirical evidence from specialty crop production",,"Mishra, Ashok K.;Kumar, Anjani;Joshi, Pramod Kumar;D’Souza, Alwin;Tripathi, Gaurav",2018-01-01 00:00:00,,"http://www.altmetric.com/details/53363216","https://badges.altmetric.com/?size=64&score=6&types=bbbbbbbb",2020-05-25 00:04:11
2078,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2078,"Are social safety nets and input subsidies reaching the poor in Malawi?",,"Duchoslav, Jan;Kenamu, Edwin",2018-01-01 00:00:00,,"http://www.altmetric.com/details/53363214","https://badges.altmetric.com/?size=64&score=6&types=bbbbbbbb",2020-05-25 00:06:45
2079,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2079,"Agriculture–nutrition linkages in Tajikistan: Evidence from household survey data",,"Takeshima, Hiroyuki;Akramov, Kamiljon T.;Park, Allen;Ilyasov, Jarilkasin;Liu, Yanyan;Ergasheva, Tanzila",2018-01-01 00:00:00,,"http://www.altmetric.com/details/53363212","https://badges.altmetric.com/?size=64&score=6&types=bbbbbbbb",2020-05-25 00:06:04
2080,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2080,"Transforming agriculture in Africa & Asia: What are the policy priorities?",,"Laborde Debucquet, David;Lallemant, Tess;McDougal, Kieran;Smaller, Carin;Traore, Fousseini",2018-01-01 00:00:00,,"http://www.altmetric.com/details/53363207","https://badges.altmetric.com/?size=64&score=6&types=bbbbbbbb",2020-05-25 00:05:39
2081,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2081,"Farm-nonfarm labor mobility in rural Bangladesh: Intersectoral shift or intergenerational occupational choice?",,"Dorosh, Paul A.;Sen, Binayak;Van Asselt, Joanna;Ahmed, Mansur",2018-01-01 00:00:00,,"http://www.altmetric.com/details/53363201","https://badges.altmetric.com/?size=64&score=6&types=bbbbbbbb",2020-05-25 00:03:33
2082,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2082,"Commodity exchanges and warehouse receipts in Malawi: Current status and their implications for the development of structured markets",,"Baulch, Bob;Gross, Adam;Nkhoma, Justice Chimgonda;Mtemwa, Chikumbutso",2018-01-01 00:00:00,,"http://www.altmetric.com/details/53363195","https://badges.altmetric.com/?size=64&score=6&types=bbbbbbbb",2020-05-25 00:07:05
2083,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2083,"Myanmar’s rural revolution: Mechanization and structural transformation",,"Win, Myat Thida;Belton, Ben;Zhang, Xiaobo",2018-01-01 00:00:00,,"http://www.altmetric.com/details/53363190","https://badges.altmetric.com/?size=64&score=6&types=bbbbbbbb",2020-05-25 00:06:17
2084,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2084,"Transformation of the Thai broiler industry",,"Chokesomritpol, Phunjasit;Naranong, Viroj;Kennedy, Adam",2018-01-01 00:00:00,,"http://www.altmetric.com/details/53363183","https://badges.altmetric.com/?size=64&score=6&types=bbbbbbbb",2020-05-25 00:05:46
2085,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2085,"Synopsis: Transforming agriculture for improving food and nutrition security among Nigerian farm households",,"Ecker, Olivier;Hatzenbuehler, Patrick L.;Mahrt, Kristi",2018-01-01 00:00:00,,"http://www.altmetric.com/details/53363181","https://badges.altmetric.com/?size=64&score=6&types=bbbbbbbb",2020-05-25 00:05:44
2086,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2086,"Why Nigeria urgently needs to grow non-oil exports",,"Arndt, Channing;Adeniran, Adedeji;Chuku, Chuku;Mavrotas, George;Adetutu, Morakinyo;Ajayl, Victor",2018-01-01 00:00:00,,"http://www.altmetric.com/details/53363175","https://badges.altmetric.com/?size=64&score=6&types=bbbbbbbb",2020-05-25 00:03:55
2087,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2087,"Time to act: Air pollution is damaging our brains as well as our lungs",,"Zhang, Xiaobo",2018-01-01 00:00:00,,"http://www.altmetric.com/details/53363173","https://badges.altmetric.com/?size=64&score=6&types=bbbbbbbb",2020-05-25 00:04:07
2088,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2088,"The impact of humanitarian food assistance on household food-security during conflict in Mali",,"Research Institute (IFPRI), International Food Policy",2018-01-01 00:00:00,"10.2499/9780896295988_06","http://www.altmetric.com/details/53363150","https://badges.altmetric.com/?size=64&score=6&types=bbbbbbbb",2020-05-25 00:01:08
2089,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2089,"Federal government support for agriculture in Nigeria: Analysis with a public expenditure lens",,"Nwoko, Chinedum;Ikejiofor, Amarachi Grace;Nnaji, Nchedo Theresa;Mogues, Tewodaj",2018-01-01 00:00:00,,"http://www.altmetric.com/details/53363118","https://badges.altmetric.com/?size=64&score=6&types=bbbbbbbb",2020-05-25 00:04:02
2090,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2090,"Evaluating the shifting priorities of Uganda’s agricultural extension services: A micro perspective",,"Van Campenhout, Bjorn;Nattembo, Fiona;Pauw, Karl",2018-01-01 00:00:00,,"http://www.altmetric.com/details/53363117","https://badges.altmetric.com/?size=64&score=6&types=bbbbbbbb",2020-05-25 00:07:19
