pk_id_publication_info,version,date_from,date_to,id,"title","citation","Journal",year,"authors",is_ISI_journal,is_open_access,"pk","volume","issue","pages","DOI","Handle","deliverable_group"
2990,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001489,"Experiences and lessons learned for delivery of micronutrient powders interventions.","Reerink, Ietje; Namaste, Sorrel ML; Poonawala, Alia; Nyhus Dhillon, Christina; Aburto, Nancy; Chaudhery, Deepika; Kroeun, Hou; Griffiths, Marcia; Haque, Mohammad Raisul; Bonvecchio, Anabelle; Jefferds, Maria Elena; and Rawat, Rahul. 2017. Experiences and lessons learned for delivery of micronutrient powders interventions. Maternal & Child Nutrition","Maternal & Child Nutrition",2017,"Reerink, Ietje; Namaste, Sorrel ML; Poonawala, Alia; Nyhus Dhillon, Christina; Aburto, Nancy; Chaudhery, Deepika; Kroeun, Hou; Griffiths, Marcia; Haque, Mohammad Raisul; Bonvecchio, Anabelle; Jefferds, Maria Elena; and Rawat, Rahul.",1,1,"201700001489_14",,,,"https://doi.org/10.1111/mcn.12495",,"201700001489"
2991,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001490,"Exposure assessment of chemical hazards in pork meat, liver, and kidney, and health impact implication in Hung Yen and Nghe An provinces, Vietnam.","Tran Thi Tuyet-Hanh, Dang Xuan Sinh, Pham Duc Phuc, Tran Thi Ngan, Chu Van Tuat, Grace, D., Unger, F. and Hung Nguyen-Viet. 2017. Exposure assessment of chemical hazards in pork meat, liver, and kidney, and health impact implication in Hung Yen and Nghe An provinces, Vietnam. International Journal of Public Health","International Journal of Public Health",2017,"Tran Thi Tuyet-Hanh, Dang Xuan Sinh, Pham Duc Phuc, Tran Thi Ngan, Chu Van Tuat, Grace, D., Unger, F. and Hung Nguyen-Viet.",1,0,"201700001490_14",,,,"https://doi.org/10.1007/s00038-016-0912-y",,"201700001490"
2992,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001491,"Exposure assessment of Salmonella related to pork handling and consumption at households in Hung Yen and Nghe An provinces.","Ngan Tran-Thi, Sinh Dang-Xuan, Unger, F., Barot, M., Hung Nguyen-Viet, Pham Van Hung, Grace, D. and Phuc Pham-Duc. 2017. Exposure assessment of Salmonella related to pork handling and consumption at households in Hung Yen and Nghe An provinces. Vietnam Journal of Public Health","Vietnam Journal of Public Health",2017,"Ngan Tran-Thi, Sinh Dang-Xuan, Unger, F., Barot, M., Hung Nguyen-Viet, Pham Van Hung, Grace, D. and Phuc Pham-Duc.",0,0,"201700001491_14",,,,"https://hdl.handle.net/10568/90570",,"201700001491"
2993,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001492,"Factors influencing maternal nutrition practices in a large scale maternal, newborn and child health program in Bangladesh.","Nguyen, Phuong Hong; Sanghvi, Tina; Kim, Sunny S.; Tran, Lan Mai; Afsana, Kaosar; Mahmud, Zeba; Aktar, Bachera; and Menon, Purnima. 2017. Factors influencing maternal nutrition practices in a large scale maternal, newborn and child health program in Bangladesh. PLOS ONE","PLOS ONE",2017,"Nguyen, Phuong Hong; Sanghvi, Tina; Kim, Sunny S.; Tran, Lan Mai; Afsana, Kaosar; Mahmud, Zeba; Aktar, Bachera; and Menon, Purnima.",1,1,"201700001492_14",,,,"https://doi.org/10.1371/journal.pone.0179873",,"201700001492"
2994,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001493,"Factors influencing micronutrient bioavailability in biofortified crops","Bechoff, A; Dhuique-Mayer, C. 2017. Factors influencing micronutrient bioavailability in biofortified crops. Annals of the New York Academy of Sciences","Annals of the New York Academy of Sciences",2017,"Bechoff, A; Dhuique-Mayer, C.",1,1,"201700001493_14",,,,"https://doi.org/10.1111/nyas.13301",,"201700001493"
2995,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001494,"Feeding practices and growth among young children during two seasons in rural Ethiopia","Wondafrash, Mekitie; Huybregts, Lieven; Lachat, Carl; Bouckaert, Kimberly P.; and Kolsteren, Patrick. 2017. Feeding practices and growth among young children during two seasons in rural Ethiopia. BMC Journal","BMC Journal",2017,"Wondafrash, Mekitie; Huybregts, Lieven; Lachat, Carl; Bouckaert, Kimberly P.; and Kolsteren, Patrick.",0,1,"201700001494_14",,,,"https://doi.org/10.1186/s40795-017-0158-y",,"201700001494"
2996,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001495,"Food safety in Vietnam: where we are at and what we can learn from international experiences.","Hung Nguyen-Viet, Tran Thi Tuyet-Hanh, Unger, F., Sinh Dang-Xuan and Grace, D. 2017. Food safety in Vietnam: where we are at and what we can learn from international experiences. Infectious Diseases of Poverty","Infectious Diseases of Poverty",2017,"Hung Nguyen-Viet, Tran Thi Tuyet-Hanh, Unger, F., Sinh Dang-Xuan and Grace, D.",1,1,"201700001495_14",,,,"https://doi.org/10.1186/s40249-017-0249-7",,"201700001495"
2997,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001496,"From coherence towards commitment: Changes and challenges in Zambia's nutrition policy environment.","Harris, Jody; Drimie, Scott; Roopnaraine, Terence; and Covic, Namukolo. 2017. From coherence towards commitment: Changes and challenges in Zambia's nutrition policy environment. Global Food Security","Global Food Security",2017,"Harris, Jody; Drimie, Scott; Roopnaraine, Terence; and Covic, Namukolo.",1,1,"201700001496_14",,,,"https://doi.org/10.1016/j.gfs.2017.02.006",,"201700001496"
2998,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001497,"Genetic analysis of provitamin A carotenoid B-cryptoxanthin concentration and relationship with other carotenoids in maize grain (Zea mays L.).","Venado, RE; Owens, BF; Ortiz, D; Lawson, T; Mateos-Hernandez, M; Ferruzzi, MG; Rocheford, TR. 2017. Genetic analysis of provitamin A carotenoid B-cryptoxanthin concentration and relationship with other carotenoids in maize grain (Zea mays L.). Molecular Breeding","Molecular Breeding",2017,"Venado, RE; Owens, BF; Ortiz, D; Lawson, T; Mateos-Hernandez, M; Ferruzzi, MG; Rocheford, TR.",1,1,"201700001497_14",,,,"http://dx.doi.org/10.1007/s11032-017-0723-8",,"201700001497"
2999,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001498,"Genetic Variability for Grain Iron and Zinc Concentration in Lentil.","Singh, A; Sharma, V; Meena, J; Gupta, S; Dikshit, HK; Aski, M; Mishra, GP; Sarker, A. 2017. Genetic Variability for Grain Iron and Zinc Concentration in Lentil. Chemical Science Review and Letters","Chemical Science Review and Letters",2017,"Singh, A; Sharma, V; Meena, J; Gupta, S; Dikshit, HK; Aski, M; Mishra, GP; Sarker, A.",0,1,"201700001498_14",,,,"http://hdl.handle.net/20.500.11766/8098",,"201700001498"
3000,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001499,"Genetic variation for grain zinc and iron concentrations and quality parameters in wheat.","Jhinjer, RK; Mavi, GS; Sood, N; Malhotra, A; Kaur, B; Sohu, VS. 2017. Genetic variation for grain zinc and iron concentrations and quality parameters in wheat. Applied Biological Research","Applied Biological Research",2017,"Jhinjer, RK; Mavi, GS; Sood, N; Malhotra, A; Kaur, B; Sohu, VS.",0,1,"201700001499_14",,,,"http://dx.doi.org/10.5958/0974-4517.2017.00020.9",,"201700001499"
3001,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001500,"Genotypic gain with simultaneous selection of production, nutrition, and culinary traits in cowpea crosses and backcrosses using mixed models.","Oliveira, DG; Rocha, MM; Damasceno-Silva, KJ; Sá, FV; Lima, LRL; Resende, MDV. 2017. Genotypic gain with simultaneous selection of production, nutrition, and culinary traits in cowpea crosses and backcrosses using mixed models. Genetics and Molecular Research","Genetics and Molecular Research",2017,"Oliveira, DG; Rocha, MM; Damasceno-Silva, KJ; Sá, FV; Lima, LRL; Resende, MDV.",0,1,"201700001500_14",,,,"https://doi.org/10.4238/gmr16039736",,"201700001500"
3002,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001501,"Governance of agro-pesticide through private environmental and social standards in the global cut flower chain from Ethiopia.","Mengistie, B.T. ; Mol, A.P.J. ; Oosterveer, P.J.M. 2017. Governance of agro-pesticide through private environmental and social standards in the global cut flower chain from Ethiopia. Abmio","Abmio",2017,"Mengistie, B.T. ; Mol, A.P.J. ; Oosterveer, P.J.M.",1,0,"201700001501_14",,,,"https://doi.org/10.1007/s13280-017-0914-x",,"201700001501"
3003,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001502,"Grain legume cultivation and children’s dietary diversity in smallholder farming households in rural Ghana and Kenya.","Jager I, Abizari AR, Douma JC, Giller KE, Brouwer ID. 2017. Grain legume cultivation and children’s dietary diversity in smallholder farming households in rural Ghana and Kenya. Food Security","Food Security",2017,"Jager I, Abizari AR, Douma JC, Giller KE, Brouwer ID.",1,1,"201700001502_14",,,,"https://doi.org/10.1007/s12571-017-0720-0",,"201700001502"
3004,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001503,"Harvesting more grain zinc of wheat for human health.","Chen, XP; Zhang, YQ; Tong, YP; Xue, YF; Liu, DY; Zhang, W; Deng, Y; Meng, QF; Yue, SC; Yan, P; Cui, ZL; Shi, XJ; Guo, SW; Sun, YX; Ye, YL; Wang, ZH; Jia, LL; Ma, WQ; He, MR; Zhang, XY; Kou, CL; Li, YT; Tan, DS; Cakmak, I; Zhang, FS; Zou, CQ. 2017. Harvesting more grain zinc of wheat for human health. Scientific Reports","Scientific Reports",2017,"Chen, XP; Zhang, YQ; Tong, YP; Xue, YF; Liu, DY; Zhang, W; Deng, Y; Meng, QF; Yue, SC; Yan, P; Cui, ZL; Shi, XJ; Guo, SW; Sun, YX; Ye, YL; Wang, ZH; Jia, LL; Ma, WQ; He, MR; Zhang, XY; Kou, CL; Li, YT; Tan, DS; Cakmak, I; Zhang, FS; Zou, CQ.",1,1,"201700001503_14",,,,"https://doi.org/10.1038/s41598-017-07484-2",,"201700001503"
3005,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700001504,"Health and health care transitions in Vietnam: Evidence from the CHILILAB Health and Demographic Surveillance System (CHILILAB HDSS).","Hoang Van Minh, Do Van Dung, Hung Nguyen-Viet and Sankoh, O. 2017. Health and health care transitions in Vietnam: Evidence from the CHILILAB Health and Demographic Surveillance System (CHILILAB HDSS). Asia-Pacific Journal of Public Health","Asia-Pacific Journal of Public Health",2017,"Hoang Van Minh, Do Van Dung, Hung Nguyen-Viet and Sankoh, O",1,0,"201700001504_14",,,,"https://doi.org/10.1177/1010539517720550",,"201700001504"
3006,1,1900-01-01 00:00:00,2200-01-01 00:00:00,15630,"Role of the Madden-Julian Oscillation in the transport of smoke from Sumatra to the Malay Peninsula during severe non-El Nino haze events",",2018,Role of the Madden-Julian Oscillation in the transport of smoke from Sumatra to the Malay Peninsula during severe non-El Nino haze events,Journal of Geophysical Research: Atmospheres,A05-0475,CLARISA20181,","Journal of Geophysical Research: Atmospheres",2018,"Koplitz, S.N., Mickley, L.J., Jacob, D.J., Marlier, M.E., DeFries, R.S., Gaveau, D.L.A., Locatelli, B., Reid, J.S., Xian, P., Myers, S.S.",1,0,"15630_61","A05-0475","CLARISA20181",,"https://doi.org/10.1029/2018JD028533",,"15630"
3007,1,1900-01-01 00:00:00,2200-01-01 00:00:00,15631,"Role of Community and User Attributes in Collective Action: Case Study of Community-Based Forest Management in Nepal",",2018,Role of Community and User Attributes in Collective Action: Case Study of Community-Based Forest Management in Nepal,Forests,A05-0474,CLARISA20181,","Forests",2018,"Negi, S., Pham, T.T., Karky, B., García, C.",1,1,"15631_61","A05-0474","CLARISA20181",,"https://doi.org/10.3390/f9030136",,"15631"
3008,1,1900-01-01 00:00:00,2200-01-01 00:00:00,15632,"Rise and fall of forest loss and industrial plantations in Borneo (2000-2017)",",2018,Rise and fall of forest loss and industrial plantations in Borneo (2000-2017),Conservation Letters,A05-0473,CLARISA20181,","Conservation Letters",2018,"Gaveau, D.L.A., Locatelli, B., Salim, M.A., Yaen, H., Pacheco, P., Sheil, D.",1,1,"15632_61","A05-0473","CLARISA20181",,"https://doi.org/10.1111/conl.12622",,"15632"
3009,1,1900-01-01 00:00:00,2200-01-01 00:00:00,15633,"Screening Potential Bioenergy Production of Tree Species in Degraded and Marginal Land in the Tropics",",2018,Screening Potential Bioenergy Production of Tree Species in Degraded and Marginal Land in the Tropics,Forests,A05-0477,CLARISA20181,","Forests",2018,"Borchard, N., Bulusu, M., Hartwig, A-M., Ulrich, M., Lee, S.M., Baral, H.",1,1,"15633_61","A05-0477","CLARISA20181",,"https://doi.org/10.3390/f9100594",,"15633"
3010,1,1900-01-01 00:00:00,2200-01-01 00:00:00,15634,"Restoration to offset the impacts of developments at a landscape scale reveals opportunities, challenges and tough choices",",2018,Restoration to offset the impacts of developments at a landscape scale reveals opportunities, challenges and tough choices,Global Environmental Change,A05-0471,CLARISA20181,","Global Environmental Change",2018,"Budiharta, S., Meijaard, E., Gaveau, D.L.A., Struebig, M.J., Wilting, A., Kramer-Schadt, S., Niedballa, J., Raes, N., Maron, M., Wilson, K.A.",1,0,"15634_61","A05-0471","CLARISA20181",,"https://doi.org/10.1016/j.gloenvcha.2018.07.008",,"15634"
3011,1,1900-01-01 00:00:00,2200-01-01 00:00:00,15635,"Safeguarding villagers’ access to foods from timber trees: Insights for policy from an inhabited logging concession in Gabon",",2018,Safeguarding villagers’ access to foods from timber trees: Insights for policy from an inhabited logging concession in Gabon,Global Ecology and Conservation,A05-0476,CLARISA20181,","Global Ecology and Conservation",2018,"Taedoumg, H., Maukonen, P., Mikolo Yobo, C., Midoko Iponga, D., Noutcheu, R., Chupezi Tieguhong, J., Snook, L.",1,1,"15635_61","A05-0476","CLARISA20181",,"https://doi.org/10.1016/j.gecco.2018.e00436",,"15635"
3012,1,1900-01-01 00:00:00,2200-01-01 00:00:00,15636,"Spatial Assessment of Degraded Lands for Biofuel Production in Indonesia",",2018,Spatial Assessment of Degraded Lands for Biofuel Production in Indonesia,Sustainability,A05-0480,CLARISA20181,","Sustainability",2018,"Wanggi Jaung, Wiraguna, E., Okarda, B., Artati, Y., Chun, S.G., Syahru, R., Leksono, B., Prasetyo, L.B., Lee, S.M., Baral, H.",1,1,"15636_61","A05-0480","CLARISA20181",,"https://doi.org/10.3390/su10124595",,"15636"
3013,1,1900-01-01 00:00:00,2200-01-01 00:00:00,15637,"Shaping the implementation of the FSC standard: the case of auditors in Brazil",",2018,Shaping the implementation of the FSC standard: the case of auditors in Brazil,Forest Policy and Economics,A05-0478,CLARISA20181,","Forest Policy and Economics",2018,"Piketty, M-G., Garcia Dirgo, I",1,1,"15637_61","A05-0478","CLARISA20181",,"https://doi.org/10.1016/j.forpol.2018.02.009",,"15637"
3014,1,1900-01-01 00:00:00,2200-01-01 00:00:00,15638,"Temporal variations in transpiration of Vitellaria paradoxa in West African agroforestry parklands",",2018,Temporal variations in transpiration of Vitellaria paradoxa in West African agroforestry parklands,Agroforestry Systems,A05-0485,CLARISA20181,","Agroforestry Systems",2018,"Bazie, H. R., Sanou, J., Bayala, J., et al.",1,0,"15638_61","A05-0485","CLARISA20181",,"https://doi.org/10.1007/s10457-017-0115-4",,"15638"
3015,1,1900-01-01 00:00:00,2200-01-01 00:00:00,15639,"Spatial and seasonal variation in soil respiration along a slope in a rubber plantation and a natural forest in Xishuangbanna, Southwest China",",2018,Spatial and seasonal variation in soil respiration along a slope in a rubber plantation and a natural forest in Xishuangbanna, Southwest China,Journal of Mountain Science,A05-0479,CLARISA20181,","Journal of Mountain Science",2018,"Zhao, Y-L., Goldberg, S.D., Xu, J.C., Harrison R.D.",1,0,"15639_61","A05-0479","CLARISA20181",,"https://doi.org/10.1007/s11629-017-4478-9",,"15639"
3016,1,1900-01-01 00:00:00,2200-01-01 00:00:00,15640,"Spatial Gradients of Ecosystem Health Indicators across a Human-Impacted Semiarid Savanna",",2018,Spatial Gradients of Ecosystem Health Indicators across a Human-Impacted Semiarid Savanna,Journal of Environmental Quality,A05-0483,CLARISA20181,","Journal of Environmental Quality",2018,"Vagen, T-G., Winowiecki, L.A., Twine, W., Vaughan, K.",1,1,"15640_61","A05-0483","CLARISA20181",,"https://doi.org/10.2134/jeq2017.07.0300",,"15640"
3017,1,1900-01-01 00:00:00,2200-01-01 00:00:00,15641,"The contribution of NTFP-gathering to rural people's livelihoods around two timber concessions in Gabon",",2018,The contribution of NTFP-gathering to rural people's livelihoods around two timber concessions in Gabon,Agroforestry Systems,A05-0487,CLARISA20181,","Agroforestry Systems",2018,"Iponga, D.M., Mikolo-Yobo, C., Lescuyer, G., Assoumou, F.M., Levang, P., Tieguhong, J.C., Ngoye, A.",1,1,"15641_61","A05-0487","CLARISA20181",,"http://doi.org/10.1007/s10457-016-0022-0",,"15641"
3018,1,1900-01-01 00:00:00,2200-01-01 00:00:00,15642,"Sustainable intensification of dairy production can reduce forest disturbance in Kenyan montane forests",",2018,Sustainable intensification of dairy production can reduce forest disturbance in Kenyan montane forests,Agriculture, Ecosystems and Environment,A05-0484,CLARISA20181,","Agriculture, Ecosystems and Environment",2018,"Brandt, P., Hamunyela, E., Herold, M., de Bruin, S., Verbesselt, J., Rufino, M.C.",1,1,"15642_61","A05-0484","CLARISA20181",,"https://doi.org/10.1016/j.agee.2018.06.011",,"15642"
3019,1,1900-01-01 00:00:00,2200-01-01 00:00:00,15643,"The African timber tree Entandrophragma congoense (Pierre ex De Wild.) A.Chev. is morphologically and genetically distinct from Entandrophragma angolense (Welw.) C.DC",",2018,The African timber tree Entandrophragma congoense (Pierre ex De Wild.) A.Chev. is morphologically and genetically distinct from Entandrophragma angolense (Welw.) C.DC,Tree Genetics & Genomes,A05-0486,CLARISA20181,","Tree Genetics & Genomes",2018,"Monthe, F.K., Duminil, J., Yakusu, E.K., Beeckman, H., Bourland, N., Doucet, J-L., Sosef, M.S.M., Hardy, O.J.",1,0,"15643_61","A05-0486","CLARISA20181",,"https://doi.org/10.1007/s11295-018-1277-6",,"15643"
