pk_id_powb_milestone,version,date_from,date_to,id,"pk","title"
825,1,1900-01-01 00:00:00,2200-01-01 00:00:00,825,"825_273","Develop and assess practical methods to introduce resilience traits (feed efficiency, disease resistance and oxygen resilience)"
826,1,1900-01-01 00:00:00,2200-01-01 00:00:00,826,"826_273","Produce faster growing and more robust tilapia strains using genomic information and faster growing rohu and catla carp strains"
827,1,1900-01-01 00:00:00,2200-01-01 00:00:00,827,"827_273","Public and private sectors in four focal countries are using improved health, feed and management practices through countrywide programs"
828,1,1900-01-01 00:00:00,2200-01-01 00:00:00,828,"828_273","Wider application of improved management models, technologies and livelihood solutions that promote equitable resource access and benefits in focal and two scaling countries"
829,1,1900-01-01 00:00:00,2200-01-01 00:00:00,829,"829_273","Investment in effective (evidence-based) scaling strategies to spread innovations in focal and scaling countries and supporting nutrition-sensitive fisheries management model"
830,1,1900-01-01 00:00:00,2200-01-01 00:00:00,830,"830_273","Adoption of improved co-management models in focal countries on a wider scale, and policy recognition and support for complementary governance models"
831,1,1900-01-01 00:00:00,2200-01-01 00:00:00,831,"831_273","Nutrition-sensitive approaches to fisheries articulated, evidenced and prepared for scaling in focal and scaling countries and supporting nutrition-sensitive fisheries management model"
832,1,1900-01-01 00:00:00,2200-01-01 00:00:00,832,"832_273","Raised visibility of SSFs functions in cross-sectoral nongovernmental organizations and public sector policies"
833,1,1900-01-01 00:00:00,2200-01-01 00:00:00,833,"833_121","Guidelines, methodologies and decision-support tools on domestication approaches adopted by national research partners in at least 5 countries, with national and private sector breeders, on user-prioritized species. In at least 5 landscapes: Better diets supporting higher consumption of wild foods and cultivated fruits, vegetables, and legumes promoted through use evidence-based data, best information sharing approaches, and better approaches to support behavior change, etc. Furthermore, both private sector (including women and youth) provided best information to support improved post-harvest and preparation approaches (traditional recipes or recipes from other regions or crops) etc."
834,1,1900-01-01 00:00:00,2200-01-01 00:00:00,834,"834_121","Tools and approaches for reducing the impacts of threats such as illegal logging and over-grazing in place in three key countries; support for circa situ safeguarding of TGR of 5-10 globally-important and 50 regionally-important food or income-generating tree species"
835,1,1900-01-01 00:00:00,2200-01-01 00:00:00,835,"835_121","National extension partners have determined and adopted improved context-specific delivery approaches for priority tree species in 2-3 countries, with the roles of the various actors involved properly aligned; Farmers have adopted user-friendly online and mobile phone decision support tools to support tree planting choices in conjunction with market information services in 2-3 countries;The value of adequate planting material (including from breeding seed orchards) will have been demonstrated with models for scaling-up"
836,1,1900-01-01 00:00:00,2200-01-01 00:00:00,836,"836_121","A global system for diversification of cocoa production systems in relation to site types and management regimes"
837,1,1900-01-01 00:00:00,2200-01-01 00:00:00,837,"837_121","Impact analyses of the establishment of co-learning communities of practice in terms of effecting sustainable intensification for at least three countries in Africa, Asia and Latin America"
838,1,1900-01-01 00:00:00,2200-01-01 00:00:00,838,"838_121","Quantification of tree and forest contributions to livehood improvement across at least six countries and three regions"
839,1,1900-01-01 00:00:00,2200-01-01 00:00:00,839,"839_121","Approaches to matching tree-species to sites and farmer circumstances available to development partners implementing agroforestry options."
840,1,1900-01-01 00:00:00,2200-01-01 00:00:00,840,"840_121","Quantitative synthesis of the role of trees in reducing contributing to animal productivity and welfare"
841,1,1900-01-01 00:00:00,2200-01-01 00:00:00,841,"841_121","Finalized a typology of business models for timber and tree crop commodities, based on their economic, environmental, social performance and related trade-offs, looking across situations in four high-value tree crops"
842,1,1900-01-01 00:00:00,2200-01-01 00:00:00,842,"842_121","Available metrics and tools that enable FSPs to better evaluate the social and environmental performance of their financial portfolios"
843,1,1900-01-01 00:00:00,2200-01-01 00:00:00,843,"843_121","Key sustainability initiatives at the international and national level informed by tools and guidelines to adjust interventions at the value chain and jurisdictional level across at least five select commodities in three countries"
844,1,1900-01-01 00:00:00,2200-01-01 00:00:00,844,"844_121","Second round surveys of conditions and trends in sentinel landscapes completed, changes documented, interpreted, and linked to national SDG reporting systems."
845,1,1900-01-01 00:00:00,2200-01-01 00:00:00,845,"845_121","Impact study of the further development and use of the LUMENS tool for participatory planning of land uses providing multiple environmental services. Cost-effective, multiscale and participatory protocols for monitoring viability of restored forests developed and adopted by key countries and other stakeholders."
846,1,1900-01-01 00:00:00,2200-01-01 00:00:00,846,"846_121","In at least 5 countries: Increased value capture by producers/collectors of nutrient-rich food reduced post-harvest losses of wild and cultivated nutrient-rich food increased incomes and employment"
847,1,1900-01-01 00:00:00,2200-01-01 00:00:00,847,"847_121","Reevaluation of cobenefit relations among global conventions (CBD, UNCCD, UNFCCC) at landscape scale, utilized in international discourse"
848,1,1900-01-01 00:00:00,2200-01-01 00:00:00,848,"848_121","Analysis available to increase effectiveness and efficiency of results-based climate finance and used (e.g. by Green Climate Fund)"
849,1,1900-01-01 00:00:00,2200-01-01 00:00:00,849,"849_121","Analysis of impact of bioenergy on social and environmental outcomes available to countries and supporting policy making for sustainable bioenergy production"
850,1,1900-01-01 00:00:00,2200-01-01 00:00:00,850,"850_121","First round of impact assessment of REDD+ policy and practice concluded"
851,1,1900-01-01 00:00:00,2200-01-01 00:00:00,851,"851_121","Mechanisms to strengthen local capacity to respond with EbA comparatively assessed across scales and used in case studies"
852,1,1900-01-01 00:00:00,2200-01-01 00:00:00,852,"852_387","1.1 Evidence gap assessment completed and gender research strategy available"
853,1,1900-01-01 00:00:00,2200-01-01 00:00:00,853,"853_387","1.2 At least two major research projects initiated to build evidence and develop innovations and transformative approaches to support greater gender equality within food systems"
854,1,1900-01-01 00:00:00,2200-01-01 00:00:00,854,"854_387","2.3 Resource hub developed for eventual population of evidence generated from gender studies that underwent quality control screenings and syntheses and policy briefs documenting good practices in gender research generating new evidence"
855,1,1900-01-01 00:00:00,2200-01-01 00:00:00,855,"855_387","1.1 Gender tools, methods and other resources identified through collective assessment within CG and partners and integrated into the resource hub"
856,1,1900-01-01 00:00:00,2200-01-01 00:00:00,856,"856_387","1.2 Draft developed of method to measure progress on gender for OneCGIAR impact areas"
857,1,1900-01-01 00:00:00,2200-01-01 00:00:00,857,"857_387","1.3 Training modules developed for annual GENDER conference geared towards the use of critical thinking"
858,1,1900-01-01 00:00:00,2200-01-01 00:00:00,858,"858_387","1.4 One research project for three years identified on emerging methods to better research and integrate gender in transforming food systems"
859,1,1900-01-01 00:00:00,2200-01-01 00:00:00,859,"859_387","3.1 Annual gender conference held (virtual)"
860,1,1900-01-01 00:00:00,2200-01-01 00:00:00,860,"860_387","3.2 Mentorship and career pathway strategy developed through collaboration with gender researchers, CG senior management and service providers"
861,1,1900-01-01 00:00:00,2200-01-01 00:00:00,861,"861_387","3.3 Pre- and post-assessments of gender capacities of social and biophysical researchers attending capacity development activities led or supported by the Platform"
862,1,1900-01-01 00:00:00,2200-01-01 00:00:00,862,"862_387","3.4 Research project developed and initiated to guide institutional cultural change within the food systems landscape"
863,1,1900-01-01 00:00:00,2200-01-01 00:00:00,863,"863_378","1. 81% accessions available"
864,1,1900-01-01 00:00:00,2200-01-01 00:00:00,864,"864_378","2. 62% seed accessions safety duplicated"
865,1,1900-01-01 00:00:00,2200-01-01 00:00:00,865,"865_378","3. 75% clonal accessions safety duplicated"
866,1,1900-01-01 00:00:00,2200-01-01 00:00:00,866,"866_378","4. Historical viability re-testing data collated and analyzed"
867,1,1900-01-01 00:00:00,2200-01-01 00:00:00,867,"867_378","5. Representation of 22 crop genepools in ex situ conservation quantified"
868,1,1900-01-01 00:00:00,2200-01-01 00:00:00,868,"868_378","6. Comprehensive revised cost analysis"
869,1,1900-01-01 00:00:00,2200-01-01 00:00:00,869,"869_378","7. Novel query interfaces available based on phenotypic, genetic and environmental data linked to genebank accessions"
870,1,1900-01-01 00:00:00,2200-01-01 00:00:00,870,"870_378","8. At least 3 focal subsets assembled and genotyped by each genebank"
871,1,1900-01-01 00:00:00,2200-01-01 00:00:00,871,"871_378","10. CGIAR annual report on intellectual assets management and Centers’ public disclosures about licenses and IP applications for improved germplasm include information relevant to Plant Treaty’s Governing Body"
872,1,1900-01-01 00:00:00,2200-01-01 00:00:00,872,"872_378","11. Reports to CBD/Nagoya Protocol COP, and expert working groups"
873,1,1900-01-01 00:00:00,2200-01-01 00:00:00,873,"873_378","9. Centers policy compliance decision making tool"
874,1,1900-01-01 00:00:00,2200-01-01 00:00:00,874,"874_283","Ex-ante evaluation of GLDC research and technology options completed and working papers published on the potential poverty and nutrition security impacts to guide priority setting"
875,1,1900-01-01 00:00:00,2200-01-01 00:00:00,875,"875_283","Multidimensional ex-ante evaluation of GLDC research and technology options completed and results shared with GLDC staff and partners"
876,1,1900-01-01 00:00:00,2200-01-01 00:00:00,876,"876_283","Inclusive and equitable innovation systems to accelerate impacts on women and young people designed and piloted underlying design principles proven"
877,1,1900-01-01 00:00:00,2200-01-01 00:00:00,877,"877_283","Functioning innovation systems established across GLDC sites operating and sustainably; designing of scaling systems in collaboration with CoA 1.4"
878,1,1900-01-01 00:00:00,2200-01-01 00:00:00,878,"878_283","Inclusive and equitable innovation systems tested and adjusted to different biophysical and socioeconomic contexts, including policy interactions"
879,1,1900-01-01 00:00:00,2200-01-01 00:00:00,879,"879_283","Diversity of farm household preferences vis-a-vis market demand by context outlined in view of research in GLDC"
