pk_id_innovation_info,version,date_from,date_to,project_innovation_id,"title","narrative","evidence_link","gender","youth","pdf","pk",number_of_innovations
1391,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1497,"LandscapeCPR: Business model for landscape restoration in Makueni County, Kenya","Business model for landscape restoration called LandscapeCPR developed for Kenya (Makueni County). 
This business model was selected as one of 8 finalists of the Climate Lab. 
LandscapeCPR is a farm development and asset management model. Under this model, an asset manager develops investment opportunities for impact investors seeking financial, environmental, and social returns, at the same time operates equitably, transparently, and on a “do no harm basis”.","Report: https://hdl.handle.net/10568/106710; Video: https://www.dropbox.com/s/lqwvi5kpw3yj8g3/LandscapeCPR_Company%20Version_FINAL_23032020.mp4?dl=0",,,"https://marlo.cgiar.org/summaries/WLE/projectInnovationSummary.do?innovationID=1497&phaseID=103","1497_103",1
1392,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1498,"Cropping system sustainability tool 'CROSST' is an Excel-based tool assessing both agro-environmental and socio-economic impacts of Green Manure Cover Crop (GMCC) technologies","CROSST is an Excel-based tool assessing both agro-environmental and socio-economic impacts of Green Manure Cover Crop (GMCC) technologies. It has been piloted in Benin and Kenya","https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/86009C",,,"https://marlo.cgiar.org/summaries/WLE/projectInnovationSummary.do?innovationID=1498&phaseID=103","1498_103",1
1393,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1499,"Application of new tool to map the economic and environmental suitability of solar irrigation in sub-Saharan Africa","Suitability of solar irrigation mapping tool tested in Mali, Ethiopia and Ghana, rolling out for sub-Saharan Africa. The tool enables mapping of areas suitable for solar irrigation based on a combination of natural resource, environmental and economic data.","https://hdl.handle.net/10568/101594; https://hdl.handle.net/10568/91939",,,"https://marlo.cgiar.org/summaries/WLE/projectInnovationSummary.do?innovationID=1499&phaseID=103","1499_103",1
1394,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1500,"Aerosol sampling in wet (informal) markets in Vietnam as an early warning screening for avian influenza viruses in poultry","ILRI researchers compared aerosol sampling (2-stage aerosol samplers were assembled on a tripod and run for 4 hours) with swab samples from chickens and ducks to determine the effectiveness of this strategy for early warning screening of poultry markets for novel influenza virus detection, such as H7N9.","http://hdl.handle.net/10568/97088",,,"https://marlo.cgiar.org/summaries/A4NH/projectInnovationSummary.do?innovationID=1500&phaseID=104","1500_104",1
1395,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1501,"Use of experiential games as a tool to help communities improve groundwater governance ","Rapid decline in groundwater levels is a challenge in many areas in India. WLE/IFPRI and PIM partnered with the Foundation for Ecological Security (FES), a major Indian NGO, to develop and test the use of experimental games to strengthen groundwater governance. ICRISAT developed similar tools for managing surface water. These tools were so successful that they will now be scaled out to over 3700 communities involving some 245,000 households in at least six Indian states. ","https://marlo.cgiar.org/projects/WLE/studySummary.do?studyID=3226&cycle=Reporting&year=2019",,,"https://marlo.cgiar.org/summaries/WLE/projectInnovationSummary.do?innovationID=1501&phaseID=103","1501_103",1
1396,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1502,"DATAR: a new application for Diversity Assessment Tool for agrobiodiversity and resilience","The Diversity assessment tool for agrobiodiversity and resilience (DATAR) tool allows local and national development organizations to integrate intra-specific crop, livestock and aquatic diversity into their decision making plans to improve on farm productivity for small holder farmers. The application has three main modules: agrobiodiversity data, agrobiodiversity interventions and agrobiodiversity impact. ","https://hdl.handle.net/10568/106487",,,"https://marlo.cgiar.org/summaries/WLE/projectInnovationSummary.do?innovationID=1502&phaseID=103","1502_103",1
1397,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1505,"Resource Recovery and Reuse business models have been incorporated into curricula of 8 universities in 6 countries","Based on extensive research, we developed curricula on resource recovery and reuse business models. These were incorporated into graduate programs in the 2019-2020 academic year at the following universities: Asian Institute of Tech. (Thailand), Birla Institute of Tech and Science (India), Makarere University (Uganda), the Open University of Sri Lanka, University of Moratuwa (Sri Lanka), Wayamba University of Sri Lanka, Technische Hochschule Köln University of Applied Sciences (Germany), Ghent University (Belgium).","https://cgiar.sharepoint.com/:b:/s/WLE/ETZQwp8_JxJKtCktOQ0snzgBiAFi4WeDhI_vRjdfTiMrfA?e=xl4wK1",,,"https://marlo.cgiar.org/summaries/WLE/projectInnovationSummary.do?innovationID=1505&phaseID=103","1505_103",1
1398,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1506,"Assessment of City Region Food System toolkit (RUAF/FAO)","The toolkit provides guidance on assessing and building sustainable city region food systems (CRFS). It supports: defining and mapping your city region; collecting data on your CRFS; and using a multistakeholder process to engage policymakers and other stakeholders to design a more sustainable and resilient CRFS. ","https://cgiar.sharepoint.com/:f:/s/WLE/EkgbVwG5i2tGvfrlvqleOwQB_SoQONUEZeC0Hge7lp2IvQ?e=YvJE6m",,,"https://marlo.cgiar.org/summaries/WLE/projectInnovationSummary.do?innovationID=1506&phaseID=103","1506_103",1
1399,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1507,"Guideline on setting up Water User Associations and supporting institutions in pump based irrigation schemes in Myanmar","A guideline was developed explaining a step wise approach in setting up appropriate institutional structures in pump based irrigation schemes throughout the Central Dry Zone of Myanmar","https://cgspace.cgiar.org/handle/10568/103390",,,"https://marlo.cgiar.org/summaries/WLE/projectInnovationSummary.do?innovationID=1507&phaseID=103","1507_103",1
1400,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1508,"A Knowledge brokering framework for integrated landscape management","The framework was developed based on an extensive global literature review. A Review was undertaken of opportunities and challenges in delivering decision support at landscape scale and the factors and conditions that can bring about more effective responses to decision support. Based on the literature review a decision-support tool was developed to assess tradeoffs among intervention options.","https://www.frontiersin.org/articles/10.3389/fsufs.2020.00013/full",,,"https://marlo.cgiar.org/summaries/WLE/projectInnovationSummary.do?innovationID=1508&phaseID=103","1508_103",1
1401,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1509,"Global Soil Data Manager application","The Royal Swedish Academy of Engineering Sciences (IVA) selected the Global Soil Data Manager application  (SSA-SDM) as one of the top 60 innovative ideas. The Global Soil Data Manager enables monitoring carbon stocks and measuring soil health cost effectively.
Global Soil Data Manager application: http://gsdm.ciat.cgiar.org.","http://gsdm.ciat.cgiar.org/",,,"https://marlo.cgiar.org/summaries/WLE/projectInnovationSummary.do?innovationID=1509&phaseID=103","1509_103",1
1402,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1511,"Two new rice varieties released in Malawi","Lifuwu Rice Research Station in Salima, Malawi, released two new improved rice varieties in August this year for mass production by farmers nationwide (variety names to be confirmed).","https://www.mwnation.com/research-station-plans-to-release-new-rice-varieties/",,,"https://marlo.cgiar.org/summaries/Rice/projectInnovationSummary.do?innovationID=1511&phaseID=192","1511_192",2
1403,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1512,"A new rice variety with high yield released in Madagascar for low land ecology (FOFIFA 187)","The variety has high yield and salinity tolerance. The release name is FOFIFA 187","http://www.grisp.net/file_cabinet/folders/270613",,,"https://marlo.cgiar.org/summaries/Rice/projectInnovationSummary.do?innovationID=1512&phaseID=192","1512_192",1
1404,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1513,"Agvisely.com","Agvisely is a climate information services tool that integrates real-time numerical weather forecast model outputs with crop management advisories and automatically provides localized advice to farmers and extension agents for a variety of crops in each of Bangladesh's 491 sub-districts. See: www.agvisely.com",,,,"https://marlo.cgiar.org/summaries/Wheat/projectInnovationSummary.do?innovationID=1513&phaseID=107","1513_107",1
1405,1,1900-01-01 00:00:00,2200-01-01 00:00:00,1514,"Numerical weather forecast model driven wheat blast disease early warning system for Bangladesh and Brazil","The wheat blast disease early warning system for Bangladesh is a meteorologically-driven real-time early warning system that provides a risk assessment of blast outbreak risks by email and SMS to extension agents at a 17 km2 grid resolution for all wheat-growing areas in Bangladesh and parts of Brazil. ","http://34.80.72.205/",,,"https://marlo.cgiar.org/summaries/Wheat/projectInnovationSummary.do?innovationID=1514&phaseID=107","1514_107",1
