pk_id_ext_partner;version;date_from;date_to;id;"name";"acronym";"website_link";"type"
1070;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1058;"Corporación de Fomento Ganadero";"CORFOGA";"http://corfoga.org/";"National/local research Institution"
1071;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1091;"Institute of Water Modeling";"IWM";"http://www.iwmbd.org/";"National/local research Institution"
1072;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1096;"Bangladesh Agricultural Research Council";"BARC";"http://www.barc.gov.bd/";"National/local research Institution"
1073;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1098;"BAIF Development Research Foundation";;"http://www.baif.org.in/";"National/local research Institution"
1074;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1113;"Bangladesh Rice Research Insitute";"BRRI";"http://www.brri.gov.bd/";"National/local research Institution"
1075;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1123;"Institute of Policy and Strategy for Agriculture and Rural Development";"IPSARD";"http://ipsard.gov.vn/";"National/local research Institution"
1076;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1126;"Council for Scientific and Industrial Research - Animal Research Institute";"CSIR-ARI";"http://www.csir-ari.org";"National/local research Institution"
1077;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1129;"Central Arid Zone Research Insitute";"CAZRI";"http://www.cazri.res.in/";"National/local research Institution"
1078;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1130;"Vivekananda parvatiya krishi anusandhan sansthan";"VPKAS";"http://www.vpkas.nic.in/";"National/local research Institution"
1079;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1132;"Rajmata Vijayaraje Scindia Krishi Vishwavidyalaya";"RVSKVV";"http://www.rvskvv.net/";"National/local research Institution"
1080;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1136;"Himalayan Research Group";"HRG";"http://www.hrg.org.in/";"National/local research Institution"
1081;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1142;"Research Center for Climate Change";"RCCC";;"National/local research Institution"
1082;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1160;"Economic Policy Research Centre";"EPRC";"http://www.eprcug.org/";"National/local research Institution"
1083;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1165;"Tanzania Coffee Research Institute";"TaCRI";"http://www.tacri.org/";"National/local research Institution"
1084;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1166;"Cocoa Research Institute of Ghana";"CRIG";"http://crig.org.gh/";"National/local research Institution"
1085;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1167;"National Coffee Research Institute";"NaCORI";"http://www.nacori.go.ug/";"National/local research Institution"
1086;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1174;"Soils and Fertilizers Research Institute";"SFRI";"http://www.sfri.org.vn";"National/local research Institution"
1087;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1183;"Centre for Agrarian Systems Research and Development";"CASRAD";"http://www.casrad.org.vn/";"National/local research Institution"
1088;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1254;"National Institute of Veterinary Research";"NIVR";"http://www.nvri.gov.ng/";"National/local research Institution"
1089;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1280;"National Tree Seed Centre";"NTSC";"https://www.nrcan.gc.ca/forests/research-centres/afc/13449";"National/local research Institution"
1090;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1328;"Addis Continental Institute of Public Health";"ACIPH";"http://addiscontinental.edu.et/";"National/local research Institution"
1091;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1331;"African Population and Health Research Centre";"APHRC";"http://aphrc.org/";"National/local research Institution"
1092;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1334;"Agence de Formation, de Recherche et d'Expertise en Santé pour l'Afrique";"AFRICSanté";"http://www.africsante.org";"National/local research Institution"
1093;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1382;"Center For Indonesia Veterinary Analytical Studies";"CIVAS";"http://civas.net/";"National/local research Institution"
1094;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1387;"Centre Suisse de Recherche Scientifique";"CSRS";"http://www.csrs.ch/";"National/local research Institution"
1095;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1389;"Children's Hospital Oakland Research Institute";"CHORI";"http://www.chori.org/";"National/local research Institution"
1096;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1392;"Collective for Social Science Research";"CSSR";"http://www.researchcollective.org/";"National/local research Institution"
1097;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1400;"Crops Research Institute, Ghana";;"http://www.cropsresearch.org/";"National/local research Institution"
1098;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1420;"Embrapa/Funarbe";;"http://www.funarbe.org.br/";"National/local research Institution"
1099;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1424;"Ethiopian Public Health Institute";"EPHI";"http://www.ephi.gov.et/";"National/local research Institution"
1100;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1491;"Indaba Agricultural Policy Research Institute";"IAPRI";"http://www.iapri.org.zm/";"National/local research Institution"
1101;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1493;"Indian Institute of Rice Research";;"http://india.irri.org/";"National/local research Institution"
1102;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1494;"Indian Institute of Wheat and Barley Research";;"http://www.dwr.res.in/";"National/local research Institution"
1103;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1496;"Institut des Sciences Agronomiques du Burundi";"ISABU Burundi";;"National/local research Institution"
1104;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1497;"Institut National de Recherche en Santé Publique";"INSRP";;"National/local research Institution"
1105;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1498;"Institute for Agricultural Research & Training";"IAR&T";"http://arcn.arcnigeria.org/";"National/local research Institution"
1106;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1499;"Institute of Statistical, Social and Economic Research, University of Ghana";"ISSER";"http://isser.edu.gh/";"National/local research Institution"
1107;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1501;"International Centre for Diarrhoeal Disease Research, Bangladesh";"ICDDR,B";"http://www.icddrb.org/";"National/local research Institution"
1108;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1569;"National Agricultural Extension and Research Liaison Services";"NAERLS";"http://www.naerls.gov.ng/site2/";"National/local research Institution"
1109;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1570;"National Agricultural Research Institute of Benin";;;"National/local research Institution"
1110;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1571;"National Agricultural Research System, Cameroon";"NARS";;"National/local research Institution"
1111;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1572;"National Agricultural Research System, Pakistan";"NARS";;"National/local research Institution"
1112;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1573;"National Agricultural Research System, Togo";"NARS";;"National/local research Institution"
1113;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1576;"National Genebank of Kenya";"NGBK";;"National/local research Institution"
1114;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1577;"National Institute for Scientific and Industrial Research";"NISRI";;"National/local research Institution"
1115;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1578;"National Institute for the Environment and Agricultural Research";;;"National/local research Institution"
1116;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1579;"National Institute of Nutrition, India";"NIN";"http://ninindia.org/";"National/local research Institution"
1117;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1580;"National Institute of Nutrition, Vietnam";"NIN";"http://www.nutrition.org.vn/home/en/112/Default.aspx";"National/local research Institution"
1118;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1591;"National Root Crops Research Institute";"NRCRI";"http://www.nrcri.gov.ng/";"National/local research Institution"
1119;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1624;"Programme Against Malnutrition";;;"National/local research Institution"
1120;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1661;"St. Johns Medical Research Center";;"http://www.stjohns.in/medicalcollege/";"National/local research Institution"
1121;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1678;"Tropical Diseases Research Centre";;"http://www.tdrc.org.zm/";"National/local research Institution"
1122;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1721;"Deutsche Forschungsgemeinschaft";"DFG";"http://www.dfg.de/";"National/local research Institution"
1123;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1727;"Netherlands Organisation for Scientific Research (Nederlandse Organisatie voor Wetenschappelijk)";"NWO";"http://www.nwo.nl/";"National/local research Institution"
1124;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1763;"Indian Institute of Wheat and Barley Research";"IIWBR";"http://www.dwr.res.in/";"National/local research Institution"
1125;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1811;"Swedish Research Council (Vetenskapsrådet)";;"http://www.vr.se/";"National/local research Institution"
1126;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1821;"National Centre for Earth Observation";"NCEO";"http://nceo.ac.uk";"National/local research Institution"
1127;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1832;"Bangladesh Fisheries Research Institute";"BFRI";"http://fri.portal.gov.bd/";"National/local research Institution"
1128;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1885;"National Water Research Center";"NWRC";;"National/local research Institution"
1129;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1896;"Tanzanian Commission for Science and Technology";"COSTECH";"http://www.poverty-action.org/organization/tanzanian-commission-science-and-technology-costech";"National/local research Institution"
1130;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1901;"Agricultural Research Center Egypt";"ARC";"http://www.arc.sci.eg/";"National/local research Institution"
1131;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1914;"National Commission for Science and Technology, Malawi";"NCST";"http://www.ncst.mw/";"National/local research Institution"
1132;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1934;"Cambodia Development Resource Institute";"CDRI";"https://cdri.org.kh/";"National/local research Institution"
1133;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1935;"Agricultural Research Council of Nigeria";"ARCN";"http://arcn.arcnigeria.org/";"National/local research Institution"
1134;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1936;"Agricultural Innovation Research Foundation";"AIRF";"not available";"National/local research Institution"
1135;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1938;"Biotechnology and Nuclear Agricultural Research Institute";"BNARI";"https://bnari.gaecgh.org/";"National/local research Institution"
1136;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1939;"Uganda National Council for Science and Technology";"UNCST";"https://uncst.go.ug/";"National/local research Institution"
1137;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1941;"Center for Chinese Agricultural Policy";;"http://en.ccap.org.cn/";"National/local research Institution"
1138;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1942;"Agricultural Research Institute - Tanzania";"ARI";;"National/local research Institution"
1139;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1953;"Bahri Dagdas International Agricultural Research Institute";"BDIARI / BDUTAE";"http://arastirma.tarim.gov.tr/bahridagdas";"National/local research Institution"
1140;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1954;"Instituto de Agricultura Sostenible";"IAS";"http://www.ias.csic.es/en/";"National/local research Institution"
1141;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1965;"Center for Development Policy Research, School of Oriental and African Studies";"CDPR";"https://www.soas.ac.uk/cdpr/";"National/local research Institution"
1142;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1966;"Center for New Structural Economics at Beijing University";"CNSEBU";"http://www.nse.pku.edu.cn/en/about/index.aspx?nodeid=64";"National/local research Institution"
1143;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1967;"Centre for Agricultural and Food Policy Research";"CAFPR";"http://www.ncfap.org";"National/local research Institution"
1144;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1968;"Centro de Programas e Políticas Agrárias, Universidade Eduardo Mondlane";"CEPPAG";"http://ceppag.uem.mz/";"National/local research Institution"
1145;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1970;"Chinese Academy of Agricultural Mechanization Sciences";"CAAMS";"http://en.caams.org.cn/";"National/local research Institution"
1146;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1976;"Economic and Social Research Foundation";"ESRF";"http://www.esrftz.org/";"National/local research Institution"
1147;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1979;"Energy Research Centre, University of Cape Town";"ERC";"http://www.erc.uct.ac.za/";"National/local research Institution"
1148;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1980;"Ethiopia Policy Analysis Unit";"EPAU";"http://www.edri.org.et/index.php/2014-03-30-05-55-49/2014-08-11-15-17-02";"National/local research Institution"
1149;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1986;"Agricultural Research and Extension Trust";"ARET";"http://www.aret.org.mw/";"National/local research Institution"
1150;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1992;"Myanmar Centre for Economic and Social Development";"CESD";"https://myanmarcesd.org/";"National/local research Institution"
1151;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2000;"Nigerian Institute of Social and Economic Research";"NISER";"https://www.niser.gov.ng/";"National/local research Institution"
1152;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2010;"Thailand Development Resource Institute";"TDRI";"http://tdri.or.th/en/";"National/local research Institution"
1153;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2015;"Zambian Institute for Policy and Research";"ZIPAR";"http://www.zipar.org.zm/";"National/local research Institution"
1154;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2022;"Vietnam Academy for Water Resources";"VAWR";"http://en.vawr.org.vn/";"National/local research Institution"
1155;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2023;"South African Medical Research Council";"SAMRC";"http://www.mrc.ac.za/";"National/local research Institution"
1156;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2039;"Vietnamese Academy of Forest Science";"VAFS";"http://vafs.gov.vn/en/";"National/local research Institution"
1157;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2060;"Indira Gandhi Institute of Development Research";"IGIDR";"http://www.igidr.ac.in/";"National/local research Institution"
1158;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2079;"National Institute of Hydrology";"NIH";"http://www.nihroorkee.gov.in/";"National/local research Institution"
1159;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2089;"Instituto Amazónico de Investigaciones Científicas";"SINCHI";"https://www.sinchi.org.co/";"National/local research Institution"
1160;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2091;"National Semi Arid Resources Research Institute";"NaSARRI";"http://www.nasarri.go.ug/";"National/local research Institution"
1161;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2094;"Lake Zone Agricultural Research Development Institute";"LZARDI";;"National/local research Institution"
1162;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2100;"Melkassa Agricultural Research Centre";"MARC";"http://www.eiar.gov.et/index.php/melkassa-agricultural-research-center";"National/local research Institution"
1163;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2101;"Debre Zeit Agricultural Research Center";"DZARC";"http://www.eiar.gov.et/index.php/debre-zeit-agricultural-research-center";"National/local research Institution"
1164;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2109;"National Academy of Sciences";"NAS";"http://www.nasonline.org";"National/local research Institution"
1165;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2132;"Swiss National Science Foundation";"SNSF";"http://www.snf.ch";"National/local research Institution"
1166;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2155;"Mathematica Policy Research";;"https://mathematica-mpr.com/";"National/local research Institution"
1167;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2157;"Instituto de Investigaciones Fundamentales en Agricultura Tropical";"INIFAT";"https://www.ecured.cu/INIFAT";"National/local research Institution"
1168;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2160;"Water and Land Resource Center";"WLRC";"http://www.wlrc-eth.org/";"National/local research Institution"
1169;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2275;"Florida Institute for Human and Machine Cognition";"IHMC";"https://www.ihmc.us/";"National/local research Institution"
